recovery_id,failure_id,run_id,recovery_attempt_number,recovery_attempted,recovery_strategy,recovery_trigger,recovery_steps,recovery_success,recovery_latency_ms,recovery_token_cost,final_outcome
run_002977_f01_r01,run_002977_f01,run_002977,1,True,retry,step_status=error at run_002977_s005,2,True,8762,634,success
run_002978_f01_r01,run_002978_f01,run_002978,1,True,alternative_tool,step_status=error at run_002978_s006,3,True,18390,1686,success
run_002981_f01_r01,run_002981_f01,run_002981,1,True,use_additional_evidence,step_status=error at run_002981_s010,3,False,8247,288,partial_success
run_002981_f01_r02,run_002981_f01,run_002981,2,True,reformulate_query,prior recovery attempt 1 failed,1,True,3847,425,success
run_002981_f02_r01,run_002981_f02,run_002981,1,True,rollback,step_status=error at run_002981_s016r,1,True,4529,323,success
run_002981_f03_r01,run_002981_f03,run_002981,1,True,use_additional_evidence,step_status=error at run_002981_s017r,1,True,1320,406,success
run_002982_f01_r01,run_002982_f01,run_002982,1,True,alternative_tool,step_status=error at run_002982_s007,2,True,11280,410,success
run_002983_f01_r01,run_002983_f01,run_002983,1,True,alternative_tool,step_status=error at run_002983_s004,3,False,11802,1239,partial_success
run_002983_f01_r02,run_002983_f01,run_002983,2,True,reformulate_query,prior recovery attempt 1 failed,3,False,13899,963,partial_success
run_002983_f02_r01,run_002983_f02,run_002983,1,True,verify_result,step_status=error at run_002983_s016r,2,True,2650,366,success
run_002983_f03_r01,run_002983_f03,run_002983,1,True,use_additional_evidence,step_status=error at run_002983_s020r,2,True,9594,346,success
run_002984_f01_r01,run_002984_f01,run_002984,1,True,alternative_tool,step_status=error at run_002984_s002,2,False,6062,862,partial_success
run_002984_f02_r01,run_002984_f02,run_002984,1,True,change_execution_strategy,step_status=error at run_002984_s007,3,True,5133,1191,success
run_002985_f01_r01,run_002985_f01,run_002985,1,True,alternative_tool,step_status=error at run_002985_s012,2,True,13754,1122,success
run_002986_f01_r01,run_002986_f01,run_002986,1,True,alternative_tool,step_status=error at run_002986_s004,2,False,4048,1190,partial_success
run_002987_f01_r01,run_002987_f01,run_002987,0,False,,,0,False,0,0,failed
run_002991_f01_r01,run_002991_f01,run_002991,1,True,change_execution_strategy,step_status=error at run_002991_s002,3,True,22392,1197,success
run_002992_f01_r01,run_002992_f01,run_002992,1,True,alternative_tool,step_status=error at run_002992_s004,3,True,2334,192,success
run_002992_f02_r01,run_002992_f02,run_002992,1,True,replan,step_status=error at run_002992_s010r,2,False,14070,588,partial_success
run_002992_f02_r02,run_002992_f02,run_002992,2,True,verify_result,prior recovery attempt 1 failed,2,False,3376,1146,partial_success
run_002994_f01_r01,run_002994_f01,run_002994,1,True,use_additional_evidence,step_status=error at run_002994_s002,2,True,4886,954,success
run_002998_f01_r01,run_002998_f01,run_002998,1,True,retry,step_status=error at run_002998_s005,2,False,14284,820,partial_success
run_002998_f02_r01,run_002998_f02,run_002998,1,True,replan,step_status=error at run_002998_s011r,2,True,9938,326,success
run_002998_f03_r01,run_002998_f03,run_002998,1,True,verify_result,step_status=error at run_002998_s013r,3,True,22377,906,success
run_003000_f01_r01,run_003000_f01,run_003000,1,True,change_execution_strategy,step_status=error at run_003000_s009,1,False,3488,507,partial_success
run_003000_f02_r01,run_003000_f02,run_003000,1,True,rollback,step_status=error at run_003000_s010,2,True,4508,206,success
run_003001_f01_r01,run_003001_f01,run_003001,0,False,,,0,False,0,0,failed
run_003001_f02_r01,run_003001_f02,run_003001,0,False,,,0,False,0,0,failed
run_003002_f01_r01,run_003002_f01,run_003002,1,True,replan,step_status=error at run_003002_s001,1,False,523,343,partial_success
run_003002_f02_r01,run_003002_f02,run_003002,1,True,retry,step_status=error at run_003002_s004,3,False,9834,1356,partial_success
run_003002_f02_r02,run_003002_f02,run_003002,2,True,change_execution_strategy,prior recovery attempt 1 failed,3,True,1614,198,success
run_003003_f01_r01,run_003003_f01,run_003003,0,False,,,0,False,0,0,failed
run_003003_f02_r01,run_003003_f02,run_003003,1,True,change_execution_strategy,step_status=error at run_003003_s019,2,False,13172,404,partial_success
run_003004_f01_r01,run_003004_f01,run_003004,1,True,retry,step_status=error at run_003004_s006,3,False,23463,1485,partial_success
run_003004_f02_r01,run_003004_f02,run_003004,1,True,replan,step_status=error at run_003004_s020r,2,False,9432,142,partial_success
run_003004_f02_r02,run_003004_f02,run_003004,2,True,replan,prior recovery attempt 1 failed,3,False,15561,366,partial_success
run_003004_f03_r01,run_003004_f03,run_003004,0,False,,,0,False,0,0,failed
run_003005_f01_r01,run_003005_f01,run_003005,0,False,,,0,False,0,0,failed
run_003006_f01_r01,run_003006_f01,run_003006,1,True,change_execution_strategy,step_status=error at run_003006_s009,2,False,7578,1126,partial_success
run_003006_f01_r02,run_003006_f01,run_003006,2,True,retry,prior recovery attempt 1 failed,1,True,1553,331,success
run_003007_f01_r01,run_003007_f01,run_003007,1,True,alternative_tool,step_status=error at run_003007_s004,1,True,5282,78,success
run_003007_f02_r01,run_003007_f02,run_003007,1,True,alternative_tool,step_status=error at run_003007_s007,2,True,7976,676,success
run_003007_f03_r01,run_003007_f03,run_003007,0,False,,,0,False,0,0,failed
run_003009_f01_r01,run_003009_f01,run_003009,1,True,replan,step_status=error at run_003009_s002,2,True,15350,804,success
run_003009_f02_r01,run_003009_f02,run_003009,1,True,verify_result,step_status=error at run_003009_s008,3,True,23202,1695,success
run_003009_f03_r01,run_003009_f03,run_003009,1,True,use_additional_evidence,step_status=error at run_003009_s019r,2,False,15230,810,partial_success
run_003010_f01_r01,run_003010_f01,run_003010,1,True,rollback,step_status=error at run_003010_s007,2,False,3194,976,partial_success
run_003012_f01_r01,run_003012_f01,run_003012,1,True,verify_result,step_status=error at run_003012_s006,1,True,1756,563,success
run_003013_f01_r01,run_003013_f01,run_003013,0,False,,,0,False,0,0,failed
run_003014_f01_r01,run_003014_f01,run_003014,1,True,change_execution_strategy,step_status=error at run_003014_s004,2,True,4702,932,success
run_003017_f01_r01,run_003017_f01,run_003017,1,True,verify_result,step_status=error at run_003017_s006,2,True,5520,148,success
run_003018_f01_r01,run_003018_f01,run_003018,0,False,,,0,False,0,0,failed
run_003019_f01_r01,run_003019_f01,run_003019,1,True,change_execution_strategy,step_status=error at run_003019_s004,3,False,23001,858,partial_success
run_003019_f02_r01,run_003019_f02,run_003019,1,True,alternative_tool,step_status=error at run_003019_s009r,2,True,14266,734,success
run_003020_f01_r01,run_003020_f01,run_003020,0,False,,,0,False,0,0,failed
run_003020_f02_r01,run_003020_f02,run_003020,1,True,retry,step_status=error at run_003020_s002,3,False,2274,633,partial_success
run_003020_f03_r01,run_003020_f03,run_003020,0,False,,,0,False,0,0,failed
run_003024_f01_r01,run_003024_f01,run_003024,1,True,alternative_tool,step_status=error at run_003024_s009,2,False,6352,934,partial_success
run_003025_f01_r01,run_003025_f01,run_003025,0,False,,,0,False,0,0,failed
run_003026_f01_r01,run_003026_f01,run_003026,1,True,alternative_tool,step_status=error at run_003026_s003,3,False,23082,1602,partial_success
run_003026_f01_r02,run_003026_f01,run_003026,2,True,alternative_tool,prior recovery attempt 1 failed,3,False,14679,960,partial_success
run_003026_f02_r01,run_003026_f02,run_003026,1,True,replan,step_status=error at run_003026_s023r,3,False,4932,1344,partial_success
run_003026_f03_r01,run_003026_f03,run_003026,1,True,rollback,step_status=error at run_003026_s024r,2,False,6434,948,partial_success
run_003026_f03_r02,run_003026_f03,run_003026,2,True,verify_result,prior recovery attempt 1 failed,2,False,15504,1168,partial_success
run_003026_f04_r01,run_003026_f04,run_003026,0,False,,,0,False,0,0,failed
run_003027_f01_r01,run_003027_f01,run_003027,1,True,alternative_tool,step_status=error at run_003027_s004,2,False,8204,690,partial_success
run_003027_f02_r01,run_003027_f02,run_003027,1,True,alternative_tool,step_status=error at run_003027_s006,3,True,20151,474,success
run_003029_f01_r01,run_003029_f01,run_003029,1,True,alternative_tool,step_status=error at run_003029_s002,2,True,6136,1148,success
run_003030_f01_r01,run_003030_f01,run_003030,0,False,,,0,False,0,0,failed
run_003033_f01_r01,run_003033_f01,run_003033,1,True,alternative_tool,step_status=error at run_003033_s003,3,True,3585,249,success
run_003033_f02_r01,run_003033_f02,run_003033,0,False,,,0,False,0,0,failed
run_003034_f01_r01,run_003034_f01,run_003034,1,True,change_execution_strategy,step_status=error at run_003034_s001,1,True,6151,329,success
run_003034_f02_r01,run_003034_f02,run_003034,1,True,retry,step_status=error at run_003034_s003,1,True,627,487,success
run_003034_f03_r01,run_003034_f03,run_003034,1,True,change_execution_strategy,step_status=error at run_003034_s006,3,True,9018,1071,success
run_003035_f01_r01,run_003035_f01,run_003035,1,True,replan,step_status=error at run_003035_s007,2,True,11858,138,success
run_003035_f02_r01,run_003035_f02,run_003035,1,True,alternative_tool,step_status=error at run_003035_s010,1,False,2323,234,partial_success
run_003036_f01_r01,run_003036_f01,run_003036,1,True,rollback,step_status=error at run_003036_s002,3,False,1476,456,partial_success
run_003036_f01_r02,run_003036_f01,run_003036,2,True,retry,prior recovery attempt 1 failed,1,True,6866,535,success
run_003036_f02_r01,run_003036_f02,run_003036,0,False,,,0,False,0,0,failed
run_003037_f01_r01,run_003037_f01,run_003037,0,False,,,0,False,0,0,failed
run_003038_f01_r01,run_003038_f01,run_003038,1,True,alternative_tool,step_status=error at run_003038_s005,2,True,8860,846,success
run_003039_f01_r01,run_003039_f01,run_003039,1,True,alternative_tool,step_status=error at run_003039_s007,3,False,1401,930,partial_success
run_003039_f01_r02,run_003039_f01,run_003039,2,True,alternative_tool,prior recovery attempt 1 failed,2,False,1514,1150,partial_success
run_003040_f01_r01,run_003040_f01,run_003040,1,True,retry,step_status=error at run_003040_s008,1,True,1354,297,success
run_003040_f02_r01,run_003040_f02,run_003040,1,True,verify_result,step_status=error at run_003040_s014r,1,False,1455,139,partial_success
run_003040_f03_r01,run_003040_f03,run_003040,1,True,alternative_tool,step_status=error at run_003040_s009,1,True,4262,375,success
run_003040_f04_r01,run_003040_f04,run_003040,1,True,verify_result,step_status=error at run_003040_s016r,3,True,9237,267,success
run_003041_f01_r01,run_003041_f01,run_003041,1,True,change_execution_strategy,step_status=error at run_003041_s001,2,False,4114,878,partial_success
run_003041_f01_r02,run_003041_f01,run_003041,2,True,replan,prior recovery attempt 1 failed,3,True,23250,711,success
run_003043_f01_r01,run_003043_f01,run_003043,0,False,,,0,False,0,0,failed
run_003044_f01_r01,run_003044_f01,run_003044,1,True,verify_result,step_status=error at run_003044_s006,2,True,2480,566,success
run_003046_f01_r01,run_003046_f01,run_003046,1,True,change_execution_strategy,step_status=error at run_003046_s009,3,True,4251,834,success
run_003048_f01_r01,run_003048_f01,run_003048,1,True,use_additional_evidence,step_status=error at run_003048_s004,1,False,5979,218,partial_success
run_003048_f01_r02,run_003048_f01,run_003048,2,True,use_additional_evidence,prior recovery attempt 1 failed,2,False,15976,986,partial_success
run_003048_f02_r01,run_003048_f02,run_003048,0,False,,,0,False,0,0,failed
run_003049_f01_r01,run_003049_f01,run_003049,1,True,change_execution_strategy,step_status=error at run_003049_s001,1,True,3264,264,success
run_003049_f02_r01,run_003049_f02,run_003049,1,True,verify_result,step_status=error at run_003049_s011r,1,True,7275,238,success
run_003050_f01_r01,run_003050_f01,run_003050,1,True,alternative_tool,step_status=error at run_003050_s005,2,True,10298,360,success
run_003050_f02_r01,run_003050_f02,run_003050,1,True,reformulate_query,step_status=error at run_003050_s007,3,True,5340,165,success
run_003050_f03_r01,run_003050_f03,run_003050,1,True,replan,step_status=error at run_003050_s017r,1,True,3802,257,success
run_003051_f01_r01,run_003051_f01,run_003051,1,True,retry,step_status=error at run_003051_s013,2,False,4430,662,partial_success
run_003051_f01_r02,run_003051_f01,run_003051,2,True,retry,prior recovery attempt 1 failed,1,False,828,57,partial_success
run_003052_f01_r01,run_003052_f01,run_003052,1,True,replan,step_status=error at run_003052_s006,1,True,1652,202,success
run_003052_f02_r01,run_003052_f02,run_003052,1,True,use_additional_evidence,step_status=error at run_003052_s020r,1,True,2701,568,success
run_003052_f03_r01,run_003052_f03,run_003052,1,True,change_execution_strategy,step_status=error at run_003052_s015,2,True,9964,482,success
run_003052_f04_r01,run_003052_f04,run_003052,1,True,replan,step_status=error at run_003052_s023r,2,True,9130,902,success
run_003053_f01_r01,run_003053_f01,run_003053,1,True,replan,step_status=error at run_003053_s009,3,True,7671,1215,success
run_003054_f01_r01,run_003054_f01,run_003054,1,True,retry,step_status=error at run_003054_s011,1,False,6101,447,partial_success
run_003054_f01_r02,run_003054_f01,run_003054,2,True,rollback,prior recovery attempt 1 failed,2,False,14942,428,partial_success
run_003055_f01_r01,run_003055_f01,run_003055,1,True,verify_result,step_status=error at run_003055_s008,1,True,7466,136,success
run_003056_f01_r01,run_003056_f01,run_003056,0,False,,,0,False,0,0,failed
run_003057_f01_r01,run_003057_f01,run_003057,1,True,rollback,step_status=error at run_003057_s009,1,False,3722,60,partial_success
run_003057_f02_r01,run_003057_f02,run_003057,1,True,replan,step_status=error at run_003057_s019,2,False,5610,146,partial_success
run_003057_f02_r02,run_003057_f02,run_003057,2,True,replan,prior recovery attempt 1 failed,3,True,7971,1071,success
run_003058_f01_r01,run_003058_f01,run_003058,1,True,rollback,step_status=error at run_003058_s009,1,False,6731,104,partial_success
run_003063_f01_r01,run_003063_f01,run_003063,1,True,rollback,step_status=error at run_003063_s009,2,False,1018,138,partial_success
run_003063_f02_r01,run_003063_f02,run_003063,1,True,alternative_tool,step_status=error at run_003063_s010,1,False,566,309,partial_success
run_003063_f02_r02,run_003063_f02,run_003063,2,True,change_execution_strategy,prior recovery attempt 1 failed,2,False,2550,852,partial_success
run_003064_f01_r01,run_003064_f01,run_003064,1,True,change_execution_strategy,step_status=error at run_003064_s004,1,False,4400,198,partial_success
run_003064_f01_r02,run_003064_f01,run_003064,2,True,change_execution_strategy,prior recovery attempt 1 failed,2,True,6376,768,success
run_003067_f01_r01,run_003067_f01,run_003067,1,True,change_execution_strategy,step_status=error at run_003067_s002,3,False,20559,663,partial_success
run_003067_f02_r01,run_003067_f02,run_003067,0,False,,,0,False,0,0,failed
run_003068_f01_r01,run_003068_f01,run_003068,1,True,alternative_tool,step_status=error at run_003068_s006,2,True,3782,662,success
run_003068_f02_r01,run_003068_f02,run_003068,0,False,,,0,False,0,0,failed
run_003068_f03_r01,run_003068_f03,run_003068,1,True,rollback,step_status=error at run_003068_s015,3,False,5949,429,partial_success
run_003068_f03_r02,run_003068_f03,run_003068,2,True,replan,prior recovery attempt 1 failed,1,False,6528,189,partial_success
run_003069_f01_r01,run_003069_f01,run_003069,1,True,retry,step_status=error at run_003069_s004,2,True,3878,1048,success
run_003069_f02_r01,run_003069_f02,run_003069,1,True,alternative_tool,step_status=error at run_003069_s011,3,False,10239,1545,partial_success
run_003069_f02_r02,run_003069_f02,run_003069,2,True,alternative_tool,prior recovery attempt 1 failed,2,True,5364,1154,success
