run_id,task_success,constraint_satisfaction,failure_count,critical_failure_count,cascading_failure_count,recovery_success_rate,tool_efficiency,trajectory_efficiency,grounding_score,final_answer_score,reliability_score
run_002849,True,1.0,1,0,0,1.0,0.429,0.889,1.0,1.0,0.943
run_002850,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002851,True,0.5,3,0,0,0.3333333333333333,0.348,0.56,0.4,0.5,0.801
run_002852,False,0.0,1,1,0,0.0,0.385,0.933,0.6,0.0,0.039
run_002853,True,0.5,4,1,1,0.75,0.333,0.609,0.667,0.5,0.683
run_002854,True,1.0,3,0,0,1.0,0.333,0.824,1.0,1.0,0.933
run_002855,True,1.0,2,0,0,1.0,0.333,0.538,0.4,1.0,0.933
run_002856,False,0.0,1,1,0,0.0,0.368,0.667,0.2,0.0,0.037
run_002857,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_002858,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_002859,True,1.0,1,0,0,1.0,0.385,0.933,1.0,1.0,0.938
run_002860,True,0.5,4,0,0,0.75,0.353,0.737,0.75,0.5,0.885
run_002861,True,1.0,0,0,0,,0.667,1.0,0.75,1.0,0.967
run_002862,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002863,False,0.0,1,1,0,0.0,0.333,1.0,0.0,0.0,0.033
run_002864,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002865,False,0.0,4,1,2,0.25,0.348,0.56,0.0,0.0,0.085
run_002866,True,0.5,2,0,0,0.5,0.368,0.667,0.5,0.5,0.837
run_002867,True,1.0,4,0,0,1.0,0.364,0.583,1.0,1.0,0.936
run_002868,True,0.5,2,0,0,0.5,0.375,0.778,1.0,0.5,0.837
run_002869,True,1.0,0,0,0,,0.333,1.0,0.667,1.0,0.933
run_002870,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002871,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002872,True,1.0,2,0,0,1.0,0.385,0.533,0.75,1.0,0.938
run_002873,True,1.0,4,0,0,1.0,0.348,0.56,1.0,1.0,0.935
run_002874,True,0.5,2,0,1,0.0,0.368,0.667,0.8,0.5,0.737
run_002875,False,0.0,2,1,1,0.0,0.364,1.0,0.8,0.0,0.036
run_002876,False,0.0,2,1,1,0.0,0.333,0.727,0.4,0.0,0.033
run_002877,True,0.5,1,0,0,0.0,0.667,1.0,0.0,0.5,0.767
run_002878,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002879,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002880,True,1.0,2,0,0,1.0,0.357,0.875,0.75,1.0,0.936
run_002881,True,0.5,3,1,1,0.3333333333333333,0.333,0.7,0.6,0.5,0.6
run_002882,True,1.0,0,0,0,,0.333,1.0,0.5,1.0,0.933
run_002883,True,0.5,3,0,0,0.6666666666666666,0.333,0.824,0.5,0.5,0.867
run_002884,True,0.5,3,0,0,0.3333333333333333,0.385,0.933,1.0,0.5,0.805
run_002885,True,0.5,1,0,0,0.0,0.375,1.0,0.667,0.5,0.737
run_002886,True,1.0,3,0,0,1.0,0.333,0.483,1.0,1.0,0.933
run_002887,False,0.0,1,1,0,0.0,0.5,1.0,0.0,0.0,0.05
run_002888,False,0.0,2,1,0,0.5,0.429,0.889,0.5,0.0,0.143
run_002889,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002890,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002891,True,1.0,1,0,0,1.0,0.385,0.933,1.0,1.0,0.938
run_002892,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002893,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002894,True,0.5,3,0,0,0.6666666666666666,0.381,0.56,0.6,0.5,0.871
run_002895,True,0.5,4,0,1,0.5,0.333,0.609,0.0,0.5,0.833
run_002896,True,0.5,4,0,1,0.5,0.333,0.538,0.333,0.5,0.833
run_002897,True,0.5,4,0,0,0.75,0.381,0.538,0.75,0.5,0.888
run_002898,True,1.0,2,0,0,1.0,0.357,0.875,1.0,1.0,0.936
run_002899,False,0.0,1,1,0,0.0,0.4,1.0,0.2,0.0,0.04
run_002900,False,0.0,1,1,0,0.0,0.333,0.824,1.0,0.0,0.033
run_002901,True,1.0,0,0,0,,0.364,1.0,0.333,1.0,0.936
run_002902,True,0.5,3,0,1,0.6666666666666666,0.375,0.778,0.667,0.5,0.871
run_002903,False,0.0,1,1,0,0.0,0.333,1.0,0.5,0.0,0.033
run_002904,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002905,True,1.0,1,0,0,1.0,0.4,1.0,1.0,1.0,0.94
run_002906,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002907,True,1.0,0,0,0,,0.667,1.0,0.8,1.0,0.967
run_002908,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002909,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002910,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_002911,False,0.0,1,1,0,0.0,0.333,1.0,0.75,0.0,0.033
run_002912,True,0.5,1,0,0,0.0,0.333,1.0,0.6,0.5,0.733
run_002913,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002914,True,0.5,1,0,0,0.0,0.4,1.0,0.0,0.5,0.74
run_002915,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002916,True,1.0,3,0,1,1.0,0.35,0.636,1.0,1.0,0.935
run_002917,True,0.5,3,0,0,0.6666666666666666,0.35,0.636,0.8,0.5,0.868
run_002918,False,0.0,4,1,1,0.5,0.333,0.483,0.25,0.0,0.133
run_002919,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002920,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002921,False,0.0,1,1,0,0.0,0.429,1.0,0.5,0.0,0.043
run_002922,True,1.0,3,0,0,1.0,0.462,0.778,1.0,1.0,0.946
run_002923,True,0.5,2,0,0,0.5,0.357,0.875,0.333,0.5,0.836
run_002924,True,1.0,2,0,0,1.0,0.4,1.0,0.5,1.0,0.94
run_002925,True,0.5,1,0,0,0.0,0.385,0.933,1.0,0.5,0.738
run_002926,True,0.5,4,0,1,0.5,0.348,0.56,0.667,0.5,0.835
run_002927,True,0.5,3,0,0,0.3333333333333333,0.353,0.737,0.75,0.5,0.802
run_002928,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002929,True,1.0,3,0,0,1.0,0.833,0.933,1.0,1.0,0.983
run_002930,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_002931,False,0.0,2,1,1,0.0,0.35,0.636,0.0,0.0,0.035
run_002932,True,0.5,2,0,0,0.5,0.467,0.636,0.0,0.5,0.847
run_002933,True,1.0,2,0,0,1.0,0.353,0.737,0.667,1.0,0.935
run_002934,True,0.5,3,0,0,0.6666666666666666,0.333,0.483,0.2,0.5,0.867
run_002935,True,1.0,0,0,0,,0.364,1.0,0.5,1.0,0.936
run_002936,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_002937,True,1.0,1,0,0,1.0,0.353,0.737,0.667,1.0,0.935
run_002938,True,1.0,4,0,1,1.0,0.333,0.483,1.0,1.0,0.933
run_002939,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002940,True,1.0,0,0,0,,0.667,1.0,0.5,1.0,0.967
run_002941,True,1.0,1,0,0,1.0,0.385,0.933,1.0,1.0,0.938
run_002942,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002943,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002944,True,1.0,0,0,0,,0.667,1.0,0.8,1.0,0.967
run_002945,True,1.0,0,0,0,,0.667,1.0,0.75,1.0,0.967
run_002946,True,1.0,1,0,0,1.0,0.357,0.875,1.0,1.0,0.936
run_002947,True,1.0,4,0,0,1.0,0.375,0.483,0.667,1.0,0.937
run_002948,True,0.5,2,0,1,0.5,0.333,0.7,0.0,0.5,0.833
run_002949,True,1.0,0,0,0,,0.333,1.0,0.75,1.0,0.933
run_002950,True,1.0,0,0,0,,0.5,1.0,0.667,1.0,0.95
run_002951,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002952,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002953,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002954,True,1.0,1,0,0,1.0,0.333,0.727,1.0,1.0,0.933
run_002955,False,0.0,1,1,0,0.0,0.667,1.0,0.4,0.0,0.067
run_002956,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002957,True,1.0,2,0,0,1.0,0.364,1.0,1.0,1.0,0.936
run_002958,False,0.0,1,1,0,0.0,0.333,1.0,0.5,0.0,0.033
run_002959,True,0.5,1,0,0,0.0,0.333,1.0,0.667,0.5,0.733
run_002960,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002961,True,0.5,2,0,0,0.5,0.333,0.824,0.0,0.5,0.833
run_002962,False,0.0,1,1,0,0.0,0.4,1.0,0.667,0.0,0.04
run_002963,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002964,True,1.0,0,0,0,,0.375,1.0,0.8,1.0,0.937
run_002965,True,1.0,0,0,0,,0.4,1.0,0.8,1.0,0.94
run_002966,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002967,True,1.0,0,0,0,,0.4,1.0,0.6,1.0,0.94
run_002968,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_002969,False,0.0,2,1,0,0.5,0.444,1.0,0.0,0.0,0.144
run_002970,False,0.0,1,1,0,0.0,0.5,1.0,0.333,0.0,0.05
run_002971,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_002972,True,0.5,3,0,1,0.3333333333333333,0.375,0.778,0.5,0.5,0.804
run_002973,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_002974,False,0.0,2,1,0,0.5,0.385,0.933,0.5,0.0,0.139
run_002975,True,1.0,3,0,1,1.0,0.353,0.737,0.75,1.0,0.935
run_002976,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_002977,True,1.0,1,0,0,1.0,0.364,1.0,1.0,1.0,0.936
run_002978,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_002979,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002980,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_002981,True,1.0,3,0,0,1.0,0.333,0.7,1.0,1.0,0.933
run_002982,True,1.0,1,0,0,1.0,0.385,0.933,1.0,1.0,0.938
run_002983,True,0.5,3,0,1,0.6666666666666666,0.333,0.609,0.5,0.5,0.867
run_002984,True,0.5,2,0,0,0.5,0.375,0.778,1.0,0.5,0.837
run_002985,True,1.0,1,0,0,1.0,0.357,0.875,1.0,1.0,0.936
run_002986,True,0.5,1,0,0,0.0,0.364,1.0,0.0,0.5,0.736
run_002987,False,0.0,1,1,0,0.0,0.429,1.0,0.333,0.0,0.043
run_002988,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002989,True,1.0,0,0,0,,0.333,1.0,0.5,1.0,0.933
run_002990,True,1.0,0,0,0,,0.667,1.0,0.5,1.0,0.967
run_002991,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_002992,True,0.5,2,0,0,0.5,0.385,0.933,0.0,0.5,0.838
run_002993,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_002994,True,1.0,1,0,0,1.0,0.429,0.889,0.667,1.0,0.943
run_002995,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_002996,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002997,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_002998,True,0.5,3,0,0,0.6666666666666666,0.333,0.824,0.5,0.5,0.867
run_002999,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_003000,True,0.5,2,0,1,0.5,0.385,0.933,1.0,0.5,0.838
run_003001,False,0.0,2,1,0,0.0,0.375,1.0,0.0,0.0,0.038
run_003002,True,0.5,2,0,0,0.5,0.35,0.609,0.667,0.5,0.835
run_003003,True,0.5,2,0,0,0.0,0.364,0.583,1.0,0.5,0.736
run_003004,False,0.0,3,1,1,0.0,0.36,0.519,0.0,0.0,0.036
run_003005,False,0.0,1,1,0,0.0,0.333,0.824,0.0,0.0,0.033
run_003006,True,1.0,1,0,0,1.0,0.357,0.875,1.0,1.0,0.936
run_003007,True,0.5,3,0,0,0.6666666666666666,0.364,0.583,0.6,0.5,0.87
run_003008,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_003009,True,0.5,3,0,1,0.6666666666666666,0.368,0.667,0.25,0.5,0.87
run_003010,True,0.5,1,0,0,0.0,0.364,1.0,0.333,0.5,0.736
run_003011,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_003012,True,1.0,1,0,0,1.0,0.429,1.0,1.0,1.0,0.943
run_003013,False,0.0,1,1,0,0.0,0.5,1.0,0.0,0.0,0.05
run_003014,True,1.0,1,0,0,1.0,0.333,1.0,0.8,1.0,0.933
run_003015,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_003016,True,1.0,0,0,0,,0.667,1.0,0.8,1.0,0.967
run_003017,True,1.0,1,0,0,1.0,0.429,0.889,1.0,1.0,0.943
run_003018,False,0.0,1,1,0,0.0,0.5,1.0,0.333,0.0,0.05
run_003019,True,0.5,2,0,1,0.5,0.364,1.0,0.667,0.5,0.836
run_003020,False,0.0,3,1,2,0.0,0.333,1.0,0.333,0.0,0.033
run_003021,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_003022,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_003023,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_003024,True,0.5,1,0,0,0.0,0.357,0.875,1.0,0.5,0.736
run_003025,False,0.0,1,1,0,0.0,0.357,0.875,0.25,0.0,0.036
run_003026,False,0.0,4,1,1,0.0,0.333,0.4,0.0,0.0,0.033
run_003027,True,0.5,2,0,1,0.5,0.333,0.609,0.25,0.5,0.833
run_003028,True,1.0,0,0,0,,0.364,1.0,1.0,1.0,0.936
run_003029,True,1.0,1,0,0,1.0,0.357,0.875,0.8,1.0,0.936
run_003030,False,0.0,1,1,0,0.0,0.375,1.0,0.0,0.0,0.038
run_003031,True,1.0,0,0,0,,0.333,1.0,0.75,1.0,0.933
run_003032,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_003033,True,0.5,2,0,0,0.5,0.333,0.824,0.5,0.5,0.833
run_003034,True,1.0,3,0,0,1.0,0.389,0.667,1.0,1.0,0.939
run_003035,True,0.5,2,0,0,0.5,0.333,0.7,0.6,0.5,0.833
run_003036,False,0.0,2,1,1,0.5,0.368,0.667,0.2,0.0,0.137
run_003037,False,0.0,1,1,0,0.0,0.4,1.0,0.5,0.0,0.04
run_003038,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_003039,True,0.5,1,0,0,0.0,0.385,0.933,0.75,0.5,0.738
run_003040,True,0.5,4,0,0,0.75,0.353,0.737,0.0,0.5,0.885
run_003041,True,1.0,1,0,0,1.0,1.0,0.8,1.0,1.0,1.0
run_003042,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_003043,True,0.5,1,0,0,0.0,0.4,1.0,0.0,0.5,0.74
run_003044,True,1.0,1,0,0,1.0,0.5,1.0,0.75,1.0,0.95
run_003045,True,1.0,0,0,0,,0.4,1.0,0.75,1.0,0.94
run_003046,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_003047,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_003048,False,0.0,2,1,1,0.0,0.357,0.875,0.2,0.0,0.036
run_003049,True,1.0,2,0,0,1.0,0.5,1.0,1.0,1.0,0.95
run_003050,True,1.0,3,0,0,1.0,0.333,0.7,1.0,1.0,0.933
run_003051,True,0.5,1,0,0,0.0,0.348,0.56,0.8,0.5,0.735
run_003052,True,1.0,4,0,0,1.0,0.348,0.56,1.0,1.0,0.935
run_003053,True,1.0,1,0,0,1.0,0.364,1.0,0.75,1.0,0.936
run_003054,True,0.5,1,0,0,0.0,0.333,0.824,0.333,0.5,0.733
run_003055,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_003056,True,0.5,1,0,0,0.0,0.364,1.0,0.6,0.5,0.736
run_003057,True,0.5,2,0,1,0.5,0.36,0.519,0.6,0.5,0.836
run_003058,True,0.5,1,0,0,0.0,0.333,1.0,0.5,0.5,0.733
run_003059,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_003060,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_003061,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_003062,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_003063,True,0.5,2,0,0,0.0,0.353,0.737,1.0,0.5,0.735
run_003064,True,1.0,1,0,0,1.0,0.4,1.0,0.75,1.0,0.94
run_003065,True,1.0,0,0,0,,0.357,0.875,0.667,1.0,0.936
run_003066,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_003067,True,0.5,2,0,1,0.0,0.429,0.889,0.5,0.5,0.743
run_003068,True,0.5,3,0,1,0.3333333333333333,0.364,0.583,0.75,0.5,0.803
run_003069,True,1.0,2,0,0,1.0,0.368,0.667,1.0,1.0,0.937
run_003070,True,1.0,2,0,0,1.0,0.375,0.778,0.8,1.0,0.937
run_003071,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_003072,True,0.5,4,0,1,0.25,0.36,0.483,0.25,0.5,0.786
run_003073,True,0.5,4,0,1,0.5,0.333,0.483,0.5,0.5,0.833
run_003074,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_003075,True,1.0,2,0,0,1.0,0.357,0.875,1.0,1.0,0.936
run_003076,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_003077,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_003078,True,0.5,2,0,1,0.5,0.333,0.824,0.75,0.5,0.833
run_003079,False,0.0,1,1,0,0.0,0.364,1.0,0.4,0.0,0.036
run_003080,True,1.0,3,0,0,1.0,0.353,0.737,1.0,1.0,0.935
run_003081,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_003082,True,1.0,0,0,0,,0.4,1.0,0.75,1.0,0.94
run_003083,True,0.5,4,0,1,0.0,0.368,0.667,0.5,0.5,0.737
run_003084,True,0.5,2,0,0,0.5,0.333,0.609,0.667,0.5,0.833
run_003085,True,1.0,1,0,0,1.0,0.4,1.0,1.0,1.0,0.94
run_003086,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_003087,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_003088,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_003089,True,0.5,2,0,0,0.5,0.333,0.538,0.0,0.5,0.833
run_003090,True,0.5,3,0,0,0.3333333333333333,0.357,0.875,0.75,0.5,0.802
run_003091,True,1.0,2,0,0,1.0,0.368,0.667,1.0,1.0,0.937
run_003092,True,1.0,2,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_003093,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_003094,True,1.0,3,0,0,1.0,0.364,0.583,1.0,1.0,0.936
run_003095,True,1.0,1,0,0,1.0,0.333,0.609,1.0,1.0,0.933
run_003096,False,0.0,3,1,1,0.0,0.333,0.538,0.5,0.0,0.033
run_003097,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_003098,False,0.0,1,1,0,0.0,0.4,1.0,0.4,0.0,0.04
run_003099,True,0.5,2,0,0,0.0,0.333,0.824,0.4,0.5,0.733
run_003100,True,0.5,1,0,0,0.0,0.5,1.0,1.0,0.5,0.75
run_003101,True,0.5,1,0,0,0.0,0.375,0.8,0.333,0.5,0.737
run_003102,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_003103,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_003104,True,1.0,1,0,0,1.0,0.333,0.571,1.0,1.0,0.933
run_003105,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_003106,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_003107,True,1.0,0,0,0,,0.429,1.0,1.0,1.0,0.943
run_003108,True,1.0,1,0,0,1.0,0.333,1.0,0.6,1.0,0.933
run_003109,False,0.0,1,1,0,0.0,0.667,1.0,0.333,0.0,0.067
run_003110,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_003111,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_003112,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_003113,True,1.0,0,0,0,,0.4,1.0,0.333,1.0,0.94
run_003114,True,0.5,1,0,0,0.0,0.357,0.875,0.5,0.5,0.736
run_003115,True,1.0,0,0,0,,0.333,1.0,0.4,1.0,0.933
run_003116,True,0.5,1,0,0,0.0,0.364,1.0,0.5,0.5,0.736
run_003117,True,0.5,1,0,0,0.0,0.333,1.0,0.25,0.5,0.733
run_003118,True,1.0,0,0,0,,0.667,1.0,0.75,1.0,0.967
run_003119,True,1.0,0,0,0,,0.4,1.0,0.8,1.0,0.94
run_003120,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_003121,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_003122,True,1.0,1,0,0,1.0,0.429,0.889,0.5,1.0,0.943
run_003123,True,1.0,0,0,0,,0.4,1.0,0.667,1.0,0.94
run_003124,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_003125,False,0.0,1,1,0,0.0,0.333,1.0,0.5,0.0,0.033
run_003126,True,1.0,0,0,0,,0.667,1.0,0.667,1.0,0.967
run_003127,True,1.0,0,0,0,,0.4,1.0,0.333,1.0,0.94
run_003128,True,1.0,1,0,0,1.0,0.667,1.0,0.6,1.0,0.967
run_003129,False,0.0,2,1,0,0.0,0.357,0.875,0.333,0.0,0.036
run_003130,False,0.0,1,1,0,0.0,0.333,0.824,0.0,0.0,0.033
run_003131,True,0.5,1,0,0,0.0,0.429,1.0,0.25,0.5,0.743
run_003132,True,1.0,0,0,0,,0.429,1.0,0.5,1.0,0.943
run_003133,True,1.0,3,0,0,1.0,0.333,0.609,1.0,1.0,0.933
run_003134,False,0.0,2,1,0,0.5,0.353,0.737,0.0,0.0,0.135
run_003135,True,1.0,1,0,0,1.0,0.429,0.889,0.4,1.0,0.943
run_003136,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_003137,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_003138,False,0.0,1,1,0,0.0,0.333,1.0,0.5,0.0,0.033
run_003139,True,0.5,2,0,0,0.5,0.357,0.875,1.0,0.5,0.836
run_003140,True,0.5,1,0,0,0.0,0.357,0.875,0.5,0.5,0.736
run_003141,True,0.5,2,0,0,0.0,0.5,0.778,1.0,0.5,0.75
run_003142,False,0.0,1,1,0,0.0,0.375,1.0,0.333,0.0,0.038
run_003143,False,0.0,1,1,0,0.0,0.429,1.0,1.0,0.0,0.043
run_003144,True,0.5,2,0,0,0.5,0.333,1.0,1.0,0.5,0.833
run_003145,True,1.0,2,0,0,1.0,0.353,0.737,0.667,1.0,0.935
run_003146,True,1.0,1,0,0,1.0,0.357,0.875,1.0,1.0,0.936
run_003147,False,0.0,1,1,0,0.0,0.375,1.0,0.0,0.0,0.038
run_003148,True,1.0,1,0,0,1.0,0.429,0.889,1.0,1.0,0.943
run_003149,True,1.0,0,0,0,,0.667,1.0,0.667,1.0,0.967
run_003150,True,0.5,3,0,0,0.3333333333333333,0.36,0.5,0.0,0.5,0.803
run_003151,True,1.0,1,0,0,1.0,0.364,0.583,0.5,1.0,0.936
run_003152,True,0.5,4,0,0,0.75,0.333,0.483,0.5,0.5,0.883
run_003153,True,1.0,2,0,0,1.0,0.348,0.56,0.8,1.0,0.935
run_003154,True,1.0,0,0,0,,0.667,1.0,0.8,1.0,0.967
run_003155,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_003156,True,1.0,0,0,0,,0.385,0.933,1.0,1.0,0.938
run_003157,True,0.5,3,0,1,0.6666666666666666,0.35,0.636,0.75,0.5,0.868
run_003158,False,0.0,4,1,2,0.0,0.35,0.636,0.25,0.0,0.035
run_003159,True,0.5,3,0,2,0.3333333333333333,0.368,0.667,0.0,0.5,0.803
run_003160,True,1.0,1,1,0,1.0,0.6,0.889,0.4,1.0,0.76
run_003161,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_003162,True,1.0,0,0,0,,0.5,1.0,1.0,1.0,0.95
run_003163,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_003164,True,0.5,2,0,0,0.5,0.364,1.0,0.667,0.5,0.836
run_003165,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_003166,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_003167,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_003168,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_003169,True,1.0,0,0,0,,0.4,1.0,0.5,1.0,0.94
run_003170,True,1.0,1,0,0,1.0,0.4,1.0,1.0,1.0,0.94
run_003171,True,1.0,1,0,0,1.0,0.357,0.875,1.0,1.0,0.936
run_003172,True,1.0,0,0,0,,0.333,1.0,1.0,1.0,0.933
run_003173,True,1.0,1,0,0,1.0,0.4,1.0,1.0,1.0,0.94
run_003174,True,0.5,4,0,1,0.5,0.333,0.609,0.6,0.5,0.833
run_003175,True,1.0,4,0,0,1.0,0.333,0.609,0.0,1.0,0.933
run_003176,True,0.5,2,0,0,0.5,0.353,0.737,0.5,0.5,0.835
run_003177,True,1.0,0,0,0,,0.375,1.0,1.0,1.0,0.937
run_003178,True,0.5,1,0,0,0.0,0.375,1.0,1.0,0.5,0.737
run_003179,True,1.0,1,0,0,1.0,0.333,1.0,1.0,1.0,0.933
run_003180,False,0.0,1,1,0,0.0,0.4,1.0,0.5,0.0,0.04
run_003181,True,1.0,2,0,0,1.0,0.375,0.8,0.4,1.0,0.937
run_003182,True,0.5,4,1,1,0.75,0.364,0.583,1.0,0.5,0.686
run_003183,True,0.5,4,0,1,0.75,0.348,0.56,0.667,0.5,0.885
run_003184,True,0.5,4,0,1,0.75,0.346,0.5,0.8,0.5,0.885
run_003185,False,0.0,1,1,0,0.0,0.4,1.0,0.25,0.0,0.04
run_003186,True,1.0,0,0,0,,0.333,1.0,0.667,1.0,0.933
run_003187,True,1.0,2,0,0,1.0,0.333,0.571,0.667,1.0,0.933
run_003188,False,0.0,2,1,0,0.0,0.357,0.875,0.333,0.0,0.036
run_003189,True,1.0,0,0,0,,0.333,1.0,0.667,1.0,0.933
run_003190,True,1.0,1,0,0,1.0,0.375,0.778,0.667,1.0,0.937
run_003191,True,1.0,1,0,0,1.0,0.35,0.636,1.0,1.0,0.935
run_003192,True,1.0,0,0,0,,0.667,1.0,1.0,1.0,0.967
run_003193,True,1.0,0,0,0,,0.4,1.0,1.0,1.0,0.94
run_003194,True,1.0,1,0,0,1.0,0.429,0.889,0.75,1.0,0.943
